timestamp,load,pressure
2020-02-07 20:24:32:748815,1467.746061,945
2020-02-07 20:24:33:336265,76.545,948
2020-02-07 20:24:33:427095,75.68217391,950
2020-02-07 20:24:33:518084,77.03311304,950
2020-02-07 20:24:33:608986,78.49745217,949
2020-02-07 20:24:36:462635,280.0536261,949
2020-02-07 20:24:36:890940,-123.2658,951
2020-02-07 20:24:37:466203,280.2409826,946
2020-02-07 20:24:38:489884,668.6310522,951
2020-02-07 20:24:42:012359,1471.887626,949
2020-02-07 20:24:42:439863,-123.2658,950
2020-02-07 20:24:42:500232,78.92146957,950
2020-02-07 20:24:42:599645,276.6023217,945
2020-02-07 20:24:43:373753,273.6391304,950
2020-02-07 20:24:47:438987,78.6009913,950
2020-02-07 20:24:47:450778,280.2311217,950
2020-02-07 20:24:47:878594,-123.2658,948
2020-02-07 20:24:48:815914,76.7718,950
2020-02-07 20:24:49:712865,276.9770348,950
2020-02-07 20:24:50:310369,665.3276609,950
2020-02-07 20:24:50:399297,669.774913,944
2020-02-07 20:24:50:498004,675.6421304,951
2020-02-07 20:24:51:025025,272.1994435,948
2020-02-07 20:24:51:453425,-123.2658,950
2020-02-07 20:24:51:732814,679.4681478,950
2020-02-07 20:24:52:421097,283.9486696,951
2020-02-07 20:24:52:998398,273.2644174,951
2020-02-07 20:24:53:596744,77.33386957,950
2020-02-07 20:24:53:695428,280.132513,949
2020-02-07 20:24:54:386721,670.2383739,948
2020-02-07 20:24:56:060487,274.0582174,945
2020-02-07 20:24:56:332883,78.21641739,948
2020-02-07 20:24:56:438520,685.7396609,951
2020-02-07 20:24:56:612665,75.72161739,944
2020-02-07 20:24:56:703644,77.16623478,946
2020-02-07 20:24:56:802143,279.0379565,946
2020-02-07 20:24:57:580542,272.9094261,949
2020-02-07 20:24:58:176461,276.3360783,950
2020-02-07 20:24:58:772140,675.4744957,949
2020-02-07 20:24:58:879559,1469.935174,949
2020-02-07 20:24:59:471195,-42.48555652,951
2020-02-07 20:24:59:552371,77.43247826,951
2020-02-07 20:25:00:101957,78.57633913,948
2020-02-07 20:25:00:202992,78.31009565,950
2020-02-07 20:25:00:293824,79.44902609,950
2020-02-07 20:25:00:393259,281.1186,951
2020-02-07 20:25:00:990129,667.891487,945
2020-02-07 20:25:01:079371,669.0353478,950
2020-02-07 20:25:01:177078,670.6032261,951
2020-02-07 20:25:01:257027,272.4459652,950
2020-02-07 20:25:01:855565,79.77936522,950
2020-02-07 20:25:01:946365,79.28632174,950
2020-02-07 20:25:02:038115,77.97482609,946
2020-02-07 20:25:02:128283,77.29935652,950
2020-02-07 20:25:02:227784,278.3378348,947
2020-02-07 20:25:02:655172,-123.2658,947
2020-02-07 20:25:03:508271,78.28051304,947
2020-02-07 20:25:03:599246,77.76774783,950
2020-02-07 20:25:03:696471,79.47367826,950
2020-02-07 20:25:03:795778,281.0594348,947
2020-02-07 20:25:06:447078,670.3567043,415
2020-02-07 20:25:06:632535,281.0101304,413
2020-02-07 20:25:07:231153,667.1026174,398
2020-02-07 20:25:07:319378,670.7412783,397
2020-02-07 20:25:07:416683,670.5342,396
2020-02-07 20:25:07:510220,1461.513991,396
2020-02-07 20:25:08:099457,78.63057391,394
2020-02-07 20:25:08:198075,282.785087,394
2020-02-07 20:25:08:785880,273.0819913,394
2020-02-07 20:25:09:387645,280.3395913,390
2020-02-07 20:25:09:977893,273.3926087,393
2020-02-07 20:25:10:581445,684.7141304,392
2020-02-07 20:25:10:669436,279.5112783,390
2020-02-07 20:25:11:258248,274.0730087,393
2020-02-07 20:25:11:948353,277.5884087,392
2020-02-07 20:25:12:538467,272.0613913,391
2020-02-07 20:25:13:137454,281.1481826,391
2020-02-07 20:25:13:738821,1461.849261,392
2020-02-07 20:25:14:167923,-123.2658,390
2020-02-07 20:25:14:840444,79.41944348,390
2020-02-07 20:25:14:935444,277.184113,390
2020-02-07 20:25:15:968481,-123.2658,387
