timestamp,load,pressure
2020-02-14 15:12:28:755585,123.26086956521739,0
2020-02-14 15:12:29:015278,83.6300347826087,0
2020-02-14 15:12:29:273715,63.32157391304348,0
2020-02-14 15:12:29:532212,48.668321739130434,0
2020-02-14 15:12:29:791649,66.3981652173913,0
2020-02-14 15:12:30:051398,146.71494782608696,0
2020-02-14 15:12:30:309888,89.7043304347826,912
2020-02-14 15:12:30:568190,185.8626,0
2020-02-14 15:12:30:826836,212.9158956521739,0
2020-02-14 15:12:31:085558,236.84329565217394,0
2020-02-14 15:12:31:344529,233.62372173913042,0
2020-02-14 15:12:31:602597,195.75798260869567,0
2020-02-14 15:12:31:862316,171.6777391304348,952
2020-02-14 15:12:32:120656,178.33875652173913,925
2020-02-14 15:12:32:379902,169.09419130434782,0
2020-02-14 15:12:32:638262,180.11864347826088,0
2020-02-14 15:12:32:896929,192.57292173913044,969
2020-02-14 15:12:33:155410,188.3426086956522,926
2020-02-14 15:12:33:415092,191.61148695652173,951
2020-02-14 15:12:33:673555,193.55407826086957,0
2020-02-14 15:12:33:933178,183.0916956521739,0
2020-02-14 15:12:34:191734,174.61134782608696,0
2020-02-14 15:12:34:451554,167.50659130434784,924
2020-02-14 15:12:34:709970,166.42189565217393,964
2020-02-14 15:12:34:968338,175.3114695652174,924
2020-02-14 15:12:35:225406,123.26086956521739,0
2020-02-14 15:12:35:484034,193.32234782608697,0
2020-02-14 15:12:35:742563,193.6674782608696,0
2020-02-14 15:12:36:001093,186.41480869565217,977
2020-02-14 15:12:36:259500,187.53401739130436,934
2020-02-14 15:12:36:518057,181.48930434782608,925
2020-02-14 15:12:36:775550,123.26086956521739,964
2020-02-14 15:12:37:034177,175.12411304347825,929
2020-02-14 15:12:37:292652,182.50497391304347,946
2020-02-14 15:12:37:551275,173.2308260869565,393
2020-02-14 15:12:37:810378,180.5968956521739,0
2020-02-14 15:12:38:069620,170.42047826086957,0
2020-02-14 15:12:38:328123,173.31957391304348,0
2020-02-14 15:12:38:586639,168.44337391304347,0
2020-02-14 15:12:38:845212,172.11654782608696,0
2020-02-14 15:12:39:103765,173.35408695652174,0
2020-02-14 15:12:39:362270,165.25338260869566,0
2020-02-14 15:12:39:621373,161.64430434782608,0
2020-02-14 15:12:39:879781,159.37630434782608,0
2020-02-14 15:12:40:138197,163.88272173913043,956
2020-02-14 15:12:40:396756,135.48834782608697,909
2020-02-14 15:12:40:655393,123.99057391304348,969
2020-02-14 15:12:40:913996,130.94741739130436,933
2020-02-14 15:12:41:172633,131.1002608695652,922
2020-02-14 15:12:41:431922,130.5184695652174,955
2020-02-14 15:12:41:691147,131.74614782608697,921
2020-02-14 15:12:41:949526,137.74155652173914,961
2020-02-14 15:12:42:207996,137.17455652173913,925
2020-02-14 15:12:42:466587,136.4251304347826,929
2020-02-14 15:12:42:725109,136.68644347826086,956
2020-02-14 15:12:42:983627,137.47531304347825,910
2020-02-14 15:12:43:242214,137.1597652173913,982
2020-02-14 15:12:43:500529,137.10553043478262,938
2020-02-14 15:12:43:759974,137.88453913043477,923
2020-02-14 15:12:44:018784,138.53535652173912,957
2020-02-14 15:12:44:275163,123.26086956521739,926
2020-02-14 15:12:44:533650,134.70440869565218,941
2020-02-14 15:12:44:792395,149.5795304347826,956
2020-02-14 15:12:45:051601,161.61965217391304,919
2020-02-14 15:12:45:310300,176.00666086956522,970
2020-02-14 15:12:45:569779,171.2931652173913,928
2020-02-14 15:12:45:828716,166.64376521739132,950
2020-02-14 15:12:50:868547,165.75135652173913,910
2020-02-14 15:12:51:125450,123.26086956521739,925
2020-02-14 15:12:51:384017,165.4456695652174,960
2020-02-14 15:12:51:643688,155.16571304347826,910
2020-02-14 15:12:51:903081,143.25378260869564,964
2020-02-14 15:12:52:161584,146.9762608695652,933
2020-02-14 15:12:52:420014,152.96673913043477,920
2020-02-14 15:12:52:679177,147.79471304347825,955
2020-02-14 15:12:52:935421,123.26086956521739,927
2020-02-14 15:12:53:194079,162.80295652173913,941
2020-02-14 15:12:53:452677,163.77918260869563,956
2020-02-14 15:12:53:711973,172.3137652173913,914
2020-02-14 15:12:53:971415,177.84571304347827,962
2020-02-14 15:12:54:230549,168.41872173913043,922
2020-02-14 15:12:54:489793,170.9578956521739,981
2020-02-14 15:12:54:748204,172.66875652173914,945
2020-02-14 15:12:55:006877,156.27999130434782,924
2020-02-14 15:12:55:265556,166.7571652173913,962
2020-02-14 15:12:55:524048,175.5333391304348,929
2020-02-14 15:12:55:782543,172.51591304347826,943
2020-02-14 15:12:56:041131,172.96951304347826,959
2020-02-14 15:12:56:299603,173.91615652173914,913
2020-02-14 15:12:56:558227,170.86421739130435,958
2020-02-14 15:12:56:816754,172.8807652173913,928
2020-02-14 15:12:57:076524,171.07129565217392,888
2020-02-14 15:12:57:335033,169.2568956521739,839
2020-02-14 15:12:57:593702,173.58581739130435,761
2020-02-14 15:12:57:852234,173.19138260869565,689
2020-02-14 15:12:58:110650,171.94398260869565,690
