timestamp,load,pressure
2020-02-12 12:36:40:701116,72.8028,950
2020-02-12 12:36:41:218211,73.80367826,947
2020-02-12 12:36:41:476876,73.62125217,950
2020-02-12 12:36:41:736129,73.23667826,950
2020-02-12 12:36:41:997384,73.6952087,947
2020-02-12 12:36:42:256011,73.2711913,949
2020-02-12 12:36:42:516419,72.9014087,950
2020-02-12 12:36:42:774854,73.21695652,948
2020-02-12 12:36:43:033963,73.37473043,949
2020-02-12 12:36:43:292486,71.63428696,949
2020-02-12 12:36:43:746385,72.34426957,945
2020-02-12 12:36:44:004762,74.79469565,948
2020-02-12 12:36:44:265324,74.12415652,949
2020-02-12 12:36:44:523784,73.66562609,951
2020-02-12 12:36:44:782412,73.81846957,946
2020-02-12 12:36:45:041071,74.34602609,946
2020-02-12 12:36:45:299566,73.08876522,950
2020-02-12 12:36:45:558125,73.16765217,947
2020-02-12 12:36:45:816698,73.59166957,950
2020-02-12 12:36:46:075996,74.52352174,951
2020-02-12 12:36:46:335821,73.57194783,946
2020-02-12 12:36:46:594242,74.6319913,946
2020-02-12 12:36:46:852691,73.16272174,948
2020-02-12 12:36:47:111412,74.75032174,949
2020-02-12 12:36:50:163143,72.29003478,950
2020-02-12 12:36:50:657515,266.5491652,950
2020-02-12 12:36:51:161330,73.62125217,946
2020-02-12 12:36:55:411538,74.22276522,950
2020-02-12 12:36:55:928410,72.06816522,946
2020-02-12 12:36:56:186945,73.00001739,948
2020-02-12 12:36:56:445398,75.16447826,950
2020-02-12 12:36:56:703848,76.2048,947
2020-02-12 12:36:56:962335,74.64678261,950
2020-02-12 12:36:57:220997,75.51946957,949
2020-02-12 12:36:57:479446,73.8381913,950
2020-02-12 12:36:57:738004,74.0502,950
2020-02-12 12:36:57:996414,75.70682609,948
2020-02-12 12:36:58:254837,75.43072174,947
2020-02-12 12:36:58:513928,73.43389565,950
2020-02-12 12:36:58:774215,74.24741739,947
2020-02-12 12:36:59:032594,72.5612087,950
2020-02-12 12:36:59:548314,73.34514783,951
2020-02-12 12:36:59:806881,72.25552174,949
2020-02-12 12:37:00:065432,73.13313913,948
2020-02-12 12:37:00:324663,72.74363478,949
2020-02-12 12:37:00:583923,74.16853043,948
2020-02-12 12:37:00:842409,73.22188696,945
2020-02-12 12:37:01:100865,73.55222609,947
2020-02-12 12:37:01:359524,74.16853043,946
2020-02-12 12:37:01:618016,72.95564348,946
2020-02-12 12:37:01:876624,73.57194783,945
2020-02-12 12:37:02:135739,74.23262609,945
2020-02-12 12:37:02:394180,72.36892174,950
2020-02-12 12:37:02:652521,74.17346087,949
2020-02-12 12:37:03:168219,74.31151304,946
2020-02-12 12:37:03:426833,72.6894,951
2020-02-12 12:37:03:686101,73.56208696,950
2020-02-12 12:37:03:945486,73.02466957,950
2020-02-12 12:37:04:204567,74.92288696,950
2020-02-12 12:37:04:463842,73.68041739,950
2020-02-12 12:37:04:723475,75.28773913,946
2020-02-12 12:37:05:238154,74.64678261,950
2020-02-12 12:37:05:496751,73.37966087,950
2020-02-12 12:37:05:755962,74.35588696,949
2020-02-12 12:37:06:015939,75.23843478,950
2020-02-12 12:37:06:274276,74.70101739,948
2020-02-12 12:37:06:533469,72.28510435,950
2020-02-12 12:37:07:303740,73.05918261,945
2020-02-12 12:37:07:562191,74.60733913,946
2020-02-12 12:37:08:078181,73.63111304,951
2020-02-12 12:37:08:336747,73.79874783,948
2020-02-12 12:37:08:595297,72.77321739,949
2020-02-12 12:37:08:854360,72.2358,950
2020-02-12 12:37:09:113541,71.48144348,950
2020-02-12 12:37:09:628365,73.99596522,947
2020-02-12 12:37:09:886904,73.91214783,949
2020-02-12 12:37:10:146592,74.81441739,950
2020-02-12 12:37:10:405808,74.36574783,945
2020-02-12 12:37:10:664182,74.85386087,950
2020-02-12 12:37:10:922657,74.1783913,951
2020-02-12 12:37:11:182453,74.42491304,944
2020-02-12 12:37:11:698347,74.29672174,950
2020-02-12 12:37:11:956904,73.10848696,950
2020-02-12 12:37:12:216671,75.11024348,947
2020-02-12 12:37:12:475256,73.20216522,948
2020-02-12 12:37:12:733695,73.26626087,947
2020-02-12 12:37:12:992279,73.63111304,948
2020-02-12 12:37:14:533571,71.61456522,945
2020-02-12 12:37:15:048238,74.96726087,950
2020-02-12 12:37:15:307048,74.69115652,950
2020-02-12 12:37:15:823376,75.00177391,949
